LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ
E01004218,Tower Hamlets 030D,E02000893,Tower Hamlets 030,E09000030,Tower Hamlets,E12000007,London,"1750","1750","0",119.0000,"731",2.4000
E01004219,Tower Hamlets 028B,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,E12000007,London,"2294","2294","0",115.0000,"851",2.7000
E01004221,Tower Hamlets 028D,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,E12000007,London,"1881","1881","0",141.3000,"802",2.3000
E01004222,Tower Hamlets 001A,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,E12000007,London,"2480","2479","1",179.5000,"1048",2.4000
E01004223,Tower Hamlets 001B,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,E12000007,London,"2079","2079","0",35.1000,"938",2.2000
E01004224,Tower Hamlets 001C,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,E12000007,London,"2000","2000","0",45.6000,"806",2.5000
E01004225,Tower Hamlets 004A,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,E12000007,London,"2178","2178","0",173.5000,"1147",1.9000
E01004226,Tower Hamlets 001D,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,E12000007,London,"1738","1738","0",187.5000,"676",2.6000
E01004228,Tower Hamlets 003A,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,E12000007,London,"1857","1849","8",146.6000,"769",2.4000
E01004229,Tower Hamlets 004C,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,E12000007,London,"1484","1484","0",142.4000,"551",2.7000
E01004230,Tower Hamlets 003B,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,E12000007,London,"2101","2091","10",133.1000,"803",2.6000
E01004231,Tower Hamlets 004D,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,E12000007,London,"1793","1793","0",165.4000,"629",2.9000
E01004232,Tower Hamlets 003C,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,E12000007,London,"1665","1631","34",86.1000,"603",2.7000
E01004233,Tower Hamlets 003D,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,E12000007,London,"1821","1821","0",218.9000,"751",2.4000
E01004234,Tower Hamlets 003E,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,E12000007,London,"2218","2218","0",38.7000,"903",2.5000
E01004235,Tower Hamlets 008A,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,E12000007,London,"1372","1372","0",345.6000,"513",2.7000
E01004236,Tower Hamlets 008B,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,E12000007,London,"1679","1679","0",164.3000,"497",3.4000
E01004237,Tower Hamlets 008C,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,E12000007,London,"1158","1158","0",177.3000,"506",2.3000
E01004238,Tower Hamlets 008D,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,E12000007,London,"2733","2733","0",77.0000,"1058",2.6000
E01004239,Tower Hamlets 008E,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,E12000007,London,"1649","1649","0",154.5000,"533",3.1000
E01004240,Tower Hamlets 012A,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,E12000007,London,"1815","1815","0",209.6000,"574",3.2000
E01004241,Tower Hamlets 012B,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,E12000007,London,"1621","1621","0",138.8000,"570",2.8000
E01004242,Tower Hamlets 012C,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,E12000007,London,"2453","2433","20",121.6000,"898",2.7000
E01004243,Tower Hamlets 020A,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,E12000007,London,"1789","1789","0",153.4000,"614",2.9000
E01004244,Tower Hamlets 020B,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,E12000007,London,"1885","1788","97",137.1000,"686",2.6000
E01004245,Tower Hamlets 018A,E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,E12000007,London,"1539","1539","0",72.5000,"433",3.6000
E01004246,Tower Hamlets 018B,E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,E12000007,London,"1977","1977","0",97.1000,"747",2.6000
E01004247,Tower Hamlets 020C,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,E12000007,London,"1934","1934","0",162.5000,"714",2.7000
E01004248,Tower Hamlets 018C,E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,E12000007,London,"1344","1344","0",125.7000,"441",3.0000
E01004249,Tower Hamlets 018D,E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,E12000007,London,"2049","2049","0",112.5000,"758",2.7000
E01004250,Tower Hamlets 020D,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,E12000007,London,"2342","2342","0",234.4000,"866",2.7000
E01004251,Tower Hamlets 023A,E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,E12000007,London,"2082","2082","0",163.6000,"779",2.7000
E01004252,Tower Hamlets 024A,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,E12000007,London,"2707","2707","0",168.1000,"1107",2.4000
E01004253,Tower Hamlets 024B,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,E12000007,London,"2340","2266","74",153.3000,"829",2.7000
E01004254,Tower Hamlets 023B,E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,E12000007,London,"2120","2120","0",124.3000,"1046",2.0000
E01004255,Tower Hamlets 023C,E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,E12000007,London,"1618","1618","0",172.3000,"647",2.5000
E01004256,Tower Hamlets 024C,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,E12000007,London,"1729","1729","0",120.7000,"611",2.8000
E01004257,Tower Hamlets 024D,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,E12000007,London,"1884","1883","1",149.9000,"618",3.0000
E01004258,Tower Hamlets 023D,E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,E12000007,London,"1506","1506","0",154.5000,"713",2.1000
E01004259,Tower Hamlets 007A,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,E12000007,London,"1723","1694","29",129.3000,"812",2.1000
E01004260,Tower Hamlets 007B,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,E12000007,London,"1790","1790","0",182.5000,"636",2.8000
E01004261,Tower Hamlets 010A,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,E12000007,London,"2525","1655","870",151.9000,"550",3.0000
E01004262,Tower Hamlets 010B,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,E12000007,London,"1742","1366","376",118.7000,"495",2.8000
E01004263,Tower Hamlets 007C,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,E12000007,London,"1419","1401","18",174.1000,"529",2.6000
E01004264,Tower Hamlets 010C,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,E12000007,London,"1537","1537","0",252.8000,"457",3.4000
E01004266,Tower Hamlets 007D,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,E12000007,London,"1545","1545","0",188.2000,"583",2.7000
E01004267,Tower Hamlets 012D,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,E12000007,London,"1767","1754","13",83.8000,"707",2.5000
E01004268,Tower Hamlets 012E,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,E12000007,London,"1784","1756","28",345.1000,"688",2.6000
E01004269,Tower Hamlets 014A,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,E12000007,London,"1975","1920","55",127.3000,"726",2.6000
E01004270,Tower Hamlets 014B,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,E12000007,London,"2236","2236","0",76.2000,"745",3.0000
E01004271,Tower Hamlets 014C,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,E12000007,London,"1589","1589","0",165.7000,"548",2.9000
E01004272,Tower Hamlets 014D,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,E12000007,London,"2099","2099","0",221.4000,"639",3.3000
E01004273,Tower Hamlets 014E,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,E12000007,London,"1904","1904","0",112.9000,"594",3.2000
E01004274,Tower Hamlets 031A,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,E12000007,London,"1973","1973","0",232.4000,"654",3.0000
E01004275,Tower Hamlets 031B,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,E12000007,London,"1879","1879","0",135.5000,"768",2.4000
E01004276,Tower Hamlets 031C,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,E12000007,London,"2024","2024","0",248.6000,"996",2.0000
E01004277,Tower Hamlets 033A,E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,E12000007,London,"1630","1630","0",37.8000,"898",1.8000
E01004280,Tower Hamlets 032A,E02006853,Tower Hamlets 032,E09000030,Tower Hamlets,E12000007,London,"1879","1879","0",137.9000,"769",2.4000
E01004281,Tower Hamlets 031D,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,E12000007,London,"1770","1770","0",140.9000,"831",2.1000
E01004283,Tower Hamlets 016A,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,E12000007,London,"2317","2143","174",153.3000,"756",2.8000
E01004284,Tower Hamlets 019A,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,E12000007,London,"2302","2302","0",120.6000,"884",2.6000
E01004285,Tower Hamlets 019B,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,E12000007,London,"2318","2318","0",185.9000,"658",3.5000
E01004286,Tower Hamlets 019C,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,E12000007,London,"2364","2353","11",151.5000,"817",2.9000
E01004287,Tower Hamlets 016B,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,E12000007,London,"2171","2171","0",254.5000,"854",2.5000
E01004288,Tower Hamlets 019D,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,E12000007,London,"1620","1590","30",157.6000,"525",3.0000
E01004289,Tower Hamlets 016C,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,E12000007,London,"1844","1844","0",175.8000,"670",2.8000
E01004290,Tower Hamlets 016D,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,E12000007,London,"1302","1259","43",126.9000,"575",2.2000
E01004291,Tower Hamlets 027A,E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,E12000007,London,"1844","1844","0",159.1000,"1051",1.8000
E01004292,Tower Hamlets 026A,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,E12000007,London,"1738","1738","0",115.9000,"818",2.1000
E01004293,Tower Hamlets 027B,E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,E12000007,London,"2125","2125","0",65.1000,"1133",1.9000
E01004294,Tower Hamlets 026B,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,E12000007,London,"1757","1690","67",82.4000,"877",1.9000
E01004295,Tower Hamlets 026C,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,E12000007,London,"1516","1516","0",186.5000,"500",3.0000
E01004296,Tower Hamlets 026D,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,E12000007,London,"1605","1605","0",118.9000,"684",2.3000
E01004297,Tower Hamlets 027C,E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,E12000007,London,"1826","1826","0",151.7000,"909",2.0000
E01004298,Tower Hamlets 022A,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,E12000007,London,"1637","1629","8",178.3000,"635",2.6000
E01004300,Tower Hamlets 022B,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,E12000007,London,"1349","1349","0",258.4000,"522",2.6000
E01004301,Tower Hamlets 025B,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,E12000007,London,"1324","1324","0",161.9000,"413",3.2000
E01004302,Tower Hamlets 025C,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,E12000007,London,"1987","1987","0",399.0000,"637",3.1000
E01004303,Tower Hamlets 025D,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,E12000007,London,"2362","2362","0",106.5000,"967",2.4000
E01004304,Tower Hamlets 022C,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,E12000007,London,"1957","1955","2",190.4000,"653",3.0000
E01004305,Tower Hamlets 022D,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,E12000007,London,"1952","1940","12",214.3000,"699",2.8000
E01004306,Tower Hamlets 015A,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,E12000007,London,"1799","1799","0",147.7000,"687",2.6000
E01004307,Tower Hamlets 015B,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,E12000007,London,"2186","1857","329",101.9000,"1014",1.8000
E01004308,Tower Hamlets 015C,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,E12000007,London,"1478","1469","9",177.4000,"504",2.9000
E01004309,Tower Hamlets 015D,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,E12000007,London,"2852","2433","419",224.9000,"902",2.7000
E01004310,Tower Hamlets 015E,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,E12000007,London,"1971","1893","78",214.5000,"793",2.4000
E01004311,Tower Hamlets 006A,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,E12000007,London,"1518","1518","0",179.2000,"644",2.4000
E01004312,Tower Hamlets 009A,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,E12000007,London,"1614","1614","0",234.9000,"628",2.6000
E01004313,Tower Hamlets 009B,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,E12000007,London,"2043","2043","0",248.8000,"812",2.5000
E01004314,Tower Hamlets 006B,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,E12000007,London,"1100","1100","0",132.1000,"493",2.2000
E01004315,Tower Hamlets 006C,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,E12000007,London,"1628","1628","0",170.3000,"718",2.3000
E01004316,Tower Hamlets 009C,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,E12000007,London,"1138","1134","4",323.3000,"455",2.5000
E01004317,Tower Hamlets 009D,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,E12000007,London,"2706","2689","17",100.0000,"1193",2.3000
E01004318,Tower Hamlets 006D,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,E12000007,London,"1459","1433","26",248.6000,"630",2.3000
E01004319,Tower Hamlets 021A,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,E12000007,London,"1886","1886","0",210.3000,"595",3.2000
E01004321,Tower Hamlets 021C,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,E12000007,London,"1822","1769","53",174.7000,"711",2.5000
E01004322,Tower Hamlets 017A,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,E12000007,London,"1292","1160","132",91.1000,"502",2.3000
E01004323,Tower Hamlets 017B,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,E12000007,London,"1466","1466","0",207.4000,"480",3.1000
E01004324,Tower Hamlets 017C,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,E12000007,London,"1574","1570","4",206.8000,"485",3.2000
E01004325,Tower Hamlets 021D,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,E12000007,London,"2487","2475","12",182.2000,"1033",2.4000
E01004326,Tower Hamlets 017D,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,E12000007,London,"1444","1438","6",172.5000,"623",2.3000
E01004327,Waltham Forest 028A,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,"1213","1213","0",103.7000,"465",2.6000
E01004328,Waltham Forest 028B,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,"1840","1836","4",178.3000,"671",2.7000
E01004329,Waltham Forest 028C,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,"1931","1923","8",166.3000,"671",2.9000
E01004330,Waltham Forest 028D,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,"1834","1834","0",192.4000,"625",2.9000
E01004331,Waltham Forest 028E,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,"1856","1841","15",174.8000,"675",2.7000
E01004332,Waltham Forest 028F,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,"1849","1824","25",160.6000,"633",2.9000
E01004333,Waltham Forest 024A,E02000918,Waltham Forest 024,E09000031,Waltham Forest,E12000007,London,"1769","1769","0",177.3000,"611",2.9000
E01004334,Waltham Forest 024B,E02000918,Waltham Forest 024,E09000031,Waltham Forest,E12000007,London,"1507","1507","0",140.6000,"637",2.4000
E01004335,Waltham Forest 027A,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,"1843","1843","0",153.7000,"645",2.9000
E01004336,Waltham Forest 026A,E02000920,Waltham Forest 026,E09000031,Waltham Forest,E12000007,London,"1699","1691","8",78.5000,"564",3.0000
E01004337,Waltham Forest 027B,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,"1966","1966","0",172.2000,"717",2.7000
E01004338,Waltham Forest 027C,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,"1772","1771","1",194.5000,"580",3.1000
E01004339,Waltham Forest 027D,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,"1814","1811","3",174.3000,"661",2.7000
E01004340,Waltham Forest 027E,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,"1849","1831","18",71.0000,"698",2.6000
E01004341,Waltham Forest 027F,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,"1757","1757","0",116.8000,"665",2.6000
E01004342,Waltham Forest 011A,E02000905,Waltham Forest 011,E09000031,Waltham Forest,E12000007,London,"2143","2143","0",59.6000,"789",2.7000
E01004343,Waltham Forest 008A,E02000902,Waltham Forest 008,E09000031,Waltham Forest,E12000007,London,"1794","1794","0",65.6000,"647",2.8000
E01004344,Waltham Forest 008B,E02000902,Waltham Forest 008,E09000031,Waltham Forest,E12000007,London,"1840","1838","2",48.1000,"667",2.8000
E01004345,Waltham Forest 010A,E02000904,Waltham Forest 010,E09000031,Waltham Forest,E12000007,London,"1925","1925","0",135.8000,"624",3.1000
E01004346,Waltham Forest 011B,E02000905,Waltham Forest 011,E09000031,Waltham Forest,E12000007,London,"1713","1713","0",92.5000,"557",3.1000
E01004347,Waltham Forest 011C,E02000905,Waltham Forest 011,E09000031,Waltham Forest,E12000007,London,"1983","1983","0",86.2000,"809",2.5000
E01004348,Waltham Forest 010B,E02000904,Waltham Forest 010,E09000031,Waltham Forest,E12000007,London,"2688","2688","0",99.8000,"973",2.8000
E01004349,Waltham Forest 001A,E02000895,Waltham Forest 001,E09000031,Waltham Forest,E12000007,London,"1439","1439","0",22.6000,"547",2.6000
E01004350,Waltham Forest 001B,E02000895,Waltham Forest 001,E09000031,Waltham Forest,E12000007,London,"1753","1753","0",55.6000,"915",1.9000
E01004351,Waltham Forest 001C,E02000895,Waltham Forest 001,E09000031,Waltham Forest,E12000007,London,"1601","1584","17",36.8000,"645",2.5000
E01004352,Waltham Forest 002A,E02000896,Waltham Forest 002,E09000031,Waltham Forest,E12000007,London,"1920","1842","78",13.1000,"813",2.3000
E01004353,Waltham Forest 002B,E02000896,Waltham Forest 002,E09000031,Waltham Forest,E12000007,London,"1806","1789","17",32.0000,"798",2.2000
E01004354,Waltham Forest 002C,E02000896,Waltham Forest 002,E09000031,Waltham Forest,E12000007,London,"1768","1768","0",57.9000,"749",2.4000
E01004355,Waltham Forest 004A,E02000898,Waltham Forest 004,E09000031,Waltham Forest,E12000007,London,"1599","1599","0",65.3000,"673",2.4000
E01004356,Waltham Forest 001D,E02000895,Waltham Forest 001,E09000031,Waltham Forest,E12000007,London,"1630","1630","0",34.5000,"590",2.8000
E01004357,Waltham Forest 001E,E02000895,Waltham Forest 001,E09000031,Waltham Forest,E12000007,London,"1556","1556","0",46.8000,"574",2.7000
E01004358,Waltham Forest 002D,E02000896,Waltham Forest 002,E09000031,Waltham Forest,E12000007,London,"1647","1647","0",66.3000,"788",2.1000
E01004359,Waltham Forest 002E,E02000896,Waltham Forest 002,E09000031,Waltham Forest,E12000007,London,"1673","1673","0",74.1000,"610",2.7000
E01004360,Waltham Forest 004B,E02000898,Waltham Forest 004,E09000031,Waltham Forest,E12000007,London,"1331","1319","12",58.8000,"492",2.7000
E01004361,Waltham Forest 005A,E02000899,Waltham Forest 005,E09000031,Waltham Forest,E12000007,London,"1294","1294","0",61.8000,"492",2.6000
E01004362,Waltham Forest 021A,E02000915,Waltham Forest 021,E09000031,Waltham Forest,E12000007,London,"1614","1589","25",20.0000,"676",2.4000
E01004363,Waltham Forest 019A,E02000913,Waltham Forest 019,E09000031,Waltham Forest,E12000007,London,"1565","1563","2",53.1000,"506",3.1000
