LSOA11CD,crime_count,hotspot_5,hotspot_10,hotspot_15,hotspot_20,imd_score,imd_decile,ptal_score,pop_density,road_density,node_density
E01004386,129.0,0.0,0.0,0.0,0.0,8.937,8,4.42532,4518.4,31339.0,767.0
E01004387,113.0,0.0,0.0,0.0,0.0,7.179,9,3.75753,5432.2,35333.0,561.0
E01004388,406.0,0.0,0.0,0.0,0.0,19.354,5,6.7736,6094.8,39105.0,843.0
E01004389,327.0,0.0,0.0,0.0,0.0,31.036,3,4.8808,4082.4,33596.0,619.0
E01004390,270.0,0.0,0.0,0.0,0.0,34.954,2,3.63477,4942.8,45483.0,875.0
E01004391,401.0,0.0,0.0,0.0,0.0,21.317,5,10.313,3136.5,28435.0,625.0
E01004392,1799.0,1.0,1.0,1.0,1.0,26.237,4,18.7884,12047.9,50734.0,2296.0
E01004393,570.0,0.0,0.0,0.0,1.0,21.831,4,15.195,11984.4,40316.0,1702.0
E01004394,458.0,0.0,0.0,0.0,0.0,36.022,2,14.7573,16747.5,48597.0,1927.0
E01004395,225.0,0.0,0.0,0.0,0.0,17.268,6,1.08716,1134.2,25082.0,1154.0
E01004396,295.0,0.0,0.0,0.0,0.0,19.912,5,14.3206,17924.5,28439.0,638.0
E01004397,2657.0,1.0,1.0,1.0,1.0,26.872,3,28.8613,12327.3,55459.0,3048.0
E01004398,357.0,0.0,0.0,0.0,0.0,37.907,2,4.36378,4720.8,46632.0,1916.0
E01004399,472.0,0.0,0.0,0.0,0.0,47.476,1,2.59091,2385.8,24541.0,886.0
E01004400,363.0,0.0,0.0,0.0,0.0,29.213,3,5.89225,10990.2,42334.0,796.0
E01004401,694.0,0.0,0.0,1.0,1.0,22.183,4,6.75099,2150.2,24132.0,784.0
E01004402,321.0,0.0,0.0,0.0,0.0,32.696,3,3.6788,9873.3,30416.0,784.0
E01004403,783.0,0.0,1.0,1.0,1.0,30.776,3,5.86788,6769.6,55074.0,1989.0
E01004404,467.0,0.0,0.0,0.0,0.0,28.71,3,5.17408,18459.5,48713.0,1729.0
E01004405,338.0,0.0,0.0,0.0,0.0,28.415,3,19.4201,14100.2,53949.0,2071.0
E01004406,449.0,0.0,0.0,0.0,0.0,22.458,4,27.6919,13613.6,43259.0,1981.0
E01004407,532.0,0.0,0.0,0.0,0.0,41.22,2,9.34314,17925.4,50713.0,1216.0
E01004408,317.0,0.0,0.0,0.0,0.0,23.297,4,13.0956,14715.4,36414.0,914.0
E01004409,483.0,0.0,0.0,0.0,0.0,27.417,3,22.0624,11335.5,41817.0,1663.0
E01004410,476.0,0.0,0.0,0.0,0.0,34.24,2,11.5197,9299.4,40701.0,1268.0
E01004411,402.0,0.0,0.0,0.0,0.0,26.46,4,32.454,15967.7,33127.0,1095.0
E01004412,377.0,0.0,0.0,0.0,0.0,18.448,5,19.3702,11733.4,47890.0,1584.0
E01004413,367.0,0.0,0.0,0.0,0.0,32.226,3,5.41724,4694.1,36325.0,1232.0
E01004414,316.0,0.0,0.0,0.0,0.0,21.52,5,7.9471,6246.6,26388.0,613.0
E01004415,223.0,0.0,0.0,0.0,0.0,26.422,4,4.49868,6213.5,38700.0,1067.0
E01004416,271.0,0.0,0.0,0.0,0.0,22.953,4,3.92694,3871.9,30080.0,875.0
E01004417,362.0,0.0,0.0,0.0,0.0,23.066,4,7.4391,6828.4,43833.0,1015.0
E01004418,270.0,0.0,0.0,0.0,0.0,19.401,5,7.82563,9818.0,37042.0,980.0
E01004419,402.0,0.0,0.0,0.0,0.0,21.127,5,7.7111,10180.4,24007.0,673.0
E01004420,1204.0,1.0,1.0,1.0,1.0,42.117,2,20.7897,13329.4,60327.0,2690.0
E01004421,358.0,0.0,0.0,0.0,0.0,25.042,4,11.1775,16907.2,39227.0,1077.0
E01004422,783.0,0.0,1.0,1.0,1.0,26.887,3,4.31176,1979.5,36330.0,1861.0
E01004423,426.0,0.0,0.0,0.0,0.0,35.995,2,13.0784,16512.2,47278.0,2209.0
E01004424,699.0,0.0,0.0,1.0,1.0,37.256,2,8.5424,9805.7,35974.0,1033.0
E01004425,463.0,0.0,0.0,0.0,0.0,25.839,4,9.56044,14954.9,49484.0,2015.0
E01004426,328.0,0.0,0.0,0.0,0.0,25.371,4,8.41691,14813.9,35910.0,783.0
E01004427,352.0,0.0,0.0,0.0,0.0,21.595,4,4.97309,4793.7,34618.0,907.0
E01004428,415.0,0.0,0.0,0.0,0.0,39.593,2,4.58703,12995.6,42087.0,1902.0
E01004429,422.0,0.0,0.0,0.0,0.0,23.261,4,5.34133,3446.2,48337.0,1982.0
E01004430,1729.0,1.0,1.0,1.0,1.0,24.388,4,15.1683,5185.0,64647.0,4309.0
E01004432,377.0,0.0,0.0,0.0,0.0,26.399,4,9.69303,10309.3,37628.0,1264.0
E01004434,577.0,0.0,0.0,0.0,1.0,27.787,3,3.73113,6666.7,39764.0,1387.0
E01004435,526.0,0.0,0.0,0.0,0.0,29.027,3,11.7187,13775.6,30999.0,1068.0
E01004436,641.0,0.0,0.0,0.0,1.0,26.601,3,17.9811,6579.3,94680.0,4373.0
E01004437,346.0,0.0,0.0,0.0,0.0,25.659,4,22.0963,11828.4,44811.0,1555.0
E01004438,1024.0,0.0,1.0,1.0,1.0,20.924,5,23.2982,8305.5,58292.0,2530.0
E01004439,269.0,0.0,0.0,0.0,0.0,19.011,5,20.6552,10935.8,86740.0,2288.0
E01004440,624.0,0.0,0.0,0.0,1.0,25.946,4,25.9134,8735.7,55385.0,1520.0
E01004441,230.0,0.0,0.0,0.0,0.0,18.76,5,22.3005,11674.3,45365.0,719.0
E01004442,221.0,0.0,0.0,0.0,0.0,13.797,7,14.7691,10211.6,50823.0,1910.0
E01004443,565.0,0.0,0.0,0.0,1.0,31.365,3,31.5323,17379.5,47959.0,2382.0
E01004444,772.0,0.0,0.0,1.0,1.0,34.282,2,17.6674,14228.1,48343.0,2318.0
E01004445,327.0,0.0,0.0,0.0,0.0,28.771,3,16.6579,12269.3,37985.0,1324.0
E01004446,381.0,0.0,0.0,0.0,0.0,23.406,4,12.5915,21533.5,45848.0,1135.0
E01004447,275.0,0.0,0.0,0.0,0.0,16.828,6,16.1854,14501.6,34157.0,1062.0
E01004448,601.0,0.0,0.0,0.0,1.0,26.678,3,4.27719,3698.5,32693.0,1239.0
E01004449,379.0,0.0,0.0,0.0,0.0,46.275,1,4.72708,10367.1,37731.0,1132.0
E01004450,224.0,0.0,0.0,0.0,0.0,15.897,6,2.76542,5745.0,41766.0,1089.0
E01004451,330.0,0.0,0.0,0.0,0.0,16.07,6,3.8228,9331.0,52007.0,1158.0
E01004452,675.0,0.0,0.0,1.0,1.0,24.84,4,8.98181,8190.1,52457.0,1306.0
E01004453,517.0,0.0,0.0,0.0,0.0,25.765,4,3.34808,5316.2,40812.0,1128.0
E01004454,394.0,0.0,0.0,0.0,0.0,24.382,4,7.48551,10428.6,31865.0,772.0
E01004455,1777.0,1.0,1.0,1.0,1.0,29.351,3,8.81325,3750.0,41916.0,1939.0
E01004456,832.0,0.0,1.0,1.0,1.0,42.734,2,2.38199,6828.7,51468.0,1717.0
E01004457,395.0,0.0,0.0,0.0,0.0,20.481,5,8.10185,15580.1,46278.0,963.0
E01004458,437.0,0.0,0.0,0.0,0.0,26.207,4,9.88024,15701.1,59324.0,1674.0
E01004459,399.0,0.0,0.0,0.0,0.0,43.377,2,5.33983,15009.0,54152.0,1026.0
E01004460,559.0,0.0,0.0,0.0,0.0,29.841,3,11.8487,14590.2,51960.0,2623.0
E01004461,,,,,,15.24,6,14.3995,,46343.0,2482.0
E01004462,392.0,0.0,0.0,0.0,0.0,23.842,4,12.752,17509.3,34934.0,823.0
E01004463,341.0,0.0,0.0,0.0,0.0,14.978,6,6.27086,14254.9,57500.0,2268.0
E01004464,682.0,0.0,0.0,1.0,1.0,37.506,2,10.4803,15126.9,57996.0,1750.0
E01004465,175.0,0.0,0.0,0.0,0.0,18.111,5,14.7005,13973.9,53335.0,2883.0
E01004466,268.0,0.0,0.0,0.0,0.0,14.801,6,10.3848,11638.5,43707.0,1440.0
E01004467,635.0,0.0,0.0,0.0,1.0,29.626,3,14.8805,11953.3,59041.0,2206.0
E01004468,374.0,0.0,0.0,0.0,0.0,17.863,5,4.49017,2281.2,31167.0,1114.0
E01004469,316.0,0.0,0.0,0.0,0.0,39.486,2,7.57519,9171.4,39706.0,1026.0
E01004470,620.0,0.0,0.0,0.0,1.0,34.263,2,11.0759,11564.0,40689.0,1619.0
E01004471,328.0,0.0,0.0,0.0,0.0,32.772,3,9.51262,13126.4,39814.0,1107.0
E01004472,293.0,0.0,0.0,0.0,0.0,9.879,8,20.7403,13592.7,82315.0,2490.0
E01004473,240.0,0.0,0.0,0.0,0.0,11.875,7,24.1924,16296.0,91305.0,2820.0
E01004474,1260.0,1.0,1.0,1.0,1.0,17.524,6,29.0897,13656.1,69456.0,1783.0
E01004475,231.0,0.0,0.0,0.0,0.0,15.977,6,24.9317,14394.7,85095.0,2432.0
E01004476,637.0,0.0,0.0,0.0,1.0,13.593,7,18.7539,9427.7,78567.0,3357.0
E01004477,248.0,0.0,0.0,0.0,0.0,5.093,10,9.35808,8064.2,67618.0,1924.0
E01004478,179.0,0.0,0.0,0.0,0.0,4.363,10,4.45571,16589.0,47539.0,543.0
E01004479,236.0,0.0,0.0,0.0,0.0,10.238,8,12.3193,10485.4,44800.0,1059.0
E01004480,228.0,0.0,0.0,0.0,0.0,7.239,9,19.3993,21812.4,77300.0,2758.0
E01004481,350.0,0.0,0.0,0.0,0.0,15.155,6,22.8586,15968.8,33224.0,743.0
E01004482,234.0,0.0,0.0,0.0,0.0,15.123,6,13.3416,13139.2,54078.0,1407.0
E01004483,313.0,0.0,0.0,0.0,0.0,14.025,7,6.24734,4625.7,56048.0,1979.0
E01004484,202.0,0.0,0.0,0.0,0.0,18.333,5,13.0266,4818.3,36592.0,793.0
E01004485,505.0,0.0,0.0,0.0,0.0,16.136,6,24.8053,11289.9,38690.0,985.0
E01004486,236.0,0.0,0.0,0.0,0.0,17.646,6,4.88674,5285.6,38738.0,856.0
E01004487,278.0,0.0,0.0,0.0,0.0,21.375,5,12.9393,14182.5,51033.0,1081.0
E01004488,216.0,0.0,0.0,0.0,0.0,14.58,6,19.2578,12346.9,39794.0,650.0
E01004489,261.0,0.0,0.0,0.0,0.0,26.942,3,10.8804,7527.6,35409.0,753.0
E01004490,185.0,0.0,0.0,0.0,0.0,7.244,9,15.6594,12371.9,33541.0,1045.0
E01004491,187.0,0.0,0.0,0.0,0.0,14.207,7,6.74427,14570.3,53229.0,1963.0
E01004492,350.0,0.0,0.0,0.0,0.0,15.53,6,8.64266,6295.2,57140.0,2827.0
E01004493,564.0,0.0,0.0,0.0,0.0,13.604,7,14.1712,13949.8,58633.0,1425.0
E01004494,400.0,0.0,0.0,0.0,0.0,19.102,5,11.3518,14764.3,53539.0,2050.0
E01004495,303.0,0.0,0.0,0.0,0.0,23.496,4,17.9979,13455.0,62225.0,2241.0
E01004496,490.0,0.0,0.0,0.0,0.0,11.991,7,21.0131,10916.3,68201.0,1489.0
E01004497,243.0,0.0,0.0,0.0,0.0,16.446,6,15.219,8970.1,31039.0,957.0
E01004498,203.0,0.0,0.0,0.0,0.0,8.707,8,20.2181,14916.0,31589.0,551.0
E01004499,245.0,0.0,0.0,0.0,0.0,13.847,7,13.0666,11516.5,50055.0,2285.0
E01004500,219.0,0.0,0.0,0.0,0.0,10.92,8,22.307,12157.7,55264.0,2547.0
E01004501,210.0,0.0,0.0,0.0,0.0,17.726,5,16.8442,9308.3,40656.0,1962.0
E01004502,200.0,0.0,0.0,0.0,0.0,9.379,8,8.41914,11540.1,50326.0,1856.0
E01004503,268.0,0.0,0.0,0.0,0.0,18.546,5,9.28372,8596.0,56026.0,2595.0
E01004504,132.0,0.0,0.0,0.0,0.0,9.832,8,6.65436,6817.2,32599.0,1483.0
E01004505,179.0,0.0,0.0,0.0,0.0,7.752,9,12.6739,8122.5,61091.0,3062.0
E01004506,497.0,0.0,0.0,0.0,0.0,9.478,8,26.1798,10975.2,39650.0,2062.0
E01004507,447.0,0.0,0.0,0.0,0.0,8.65,8,21.2298,14273.9,59056.0,2768.0
E01004508,518.0,0.0,0.0,0.0,0.0,10.753,8,65.3732,14570.6,94275.0,3777.0
E01004509,,,,,,15.768,6,20.3022,,72662.0,5181.0
E01004510,301.0,0.0,0.0,0.0,0.0,8.768,8,28.6528,11114.5,124018.0,5430.0
E01004511,233.0,0.0,0.0,0.0,0.0,8.087,9,16.4034,9857.5,58597.0,2628.0
E01004512,144.0,0.0,0.0,0.0,0.0,12.491,7,11.5559,12621.5,45264.0,1845.0
E01004513,597.0,0.0,0.0,0.0,1.0,18.296,5,11.2959,12670.6,45343.0,1694.0
E01004514,373.0,0.0,0.0,0.0,0.0,9.256,8,23.4007,11123.3,81062.0,3532.0
E01004515,375.0,0.0,0.0,0.0,0.0,14.846,6,46.4096,16068.7,104213.0,4123.0
E01004516,243.0,0.0,0.0,0.0,0.0,12.313,7,4.56366,8166.5,35332.0,1056.0
E01004517,507.0,0.0,0.0,0.0,0.0,14.927,6,10.9106,14920.8,75639.0,1914.0
E01004518,268.0,0.0,0.0,0.0,0.0,13.045,7,7.33567,13718.4,44483.0,1007.0
E01004519,274.0,0.0,0.0,0.0,0.0,16.635,6,13.9156,12930.8,57631.0,1662.0
E01004520,218.0,0.0,0.0,0.0,0.0,16.54,6,9.27835,12328.6,46630.0,622.0
E01004521,247.0,0.0,0.0,0.0,0.0,16.432,6,6.997,16757.2,44029.0,1029.0
E01004522,321.0,0.0,0.0,0.0,0.0,18.304,5,7.78763,14765.2,57860.0,848.0
E01004523,335.0,0.0,0.0,0.0,0.0,19.06,5,5.71449,5438.5,31898.0,1143.0
E01004524,422.0,0.0,0.0,0.0,0.0,35.049,2,8.76703,13900.2,55833.0,1692.0
E01004525,2348.0,1.0,1.0,1.0,1.0,21.561,4,34.2824,13806.5,60142.0,1086.0
E01004526,530.0,0.0,0.0,0.0,0.0,22.8,4,30.668,17133.2,72664.0,937.0
E01004527,250.0,0.0,0.0,0.0,0.0,15.258,6,26.6789,16523.9,42632.0,523.0
E01004528,471.0,0.0,0.0,0.0,0.0,28.667,3,18.0832,11665.5,67520.0,1826.0
E01004529,408.0,0.0,0.0,0.0,0.0,13.45,7,22.4067,17167.3,82922.0,1907.0
E01004530,240.0,0.0,0.0,0.0,0.0,15.181,6,22.1033,12840.3,41005.0,963.0
E01004531,252.0,0.0,0.0,0.0,0.0,25.305,4,16.0131,20381.5,57387.0,573.0
E01004532,160.0,0.0,0.0,0.0,0.0,16.141,6,3.44266,15975.6,77274.0,2786.0
E01004533,228.0,0.0,0.0,0.0,0.0,27.038,3,11.8904,16548.6,91610.0,1188.0
E01004534,496.0,0.0,0.0,0.0,0.0,13.523,7,33.3069,7491.2,37265.0,1780.0
E01004535,490.0,0.0,0.0,0.0,0.0,37.698,2,60.8192,24242.8,62159.0,2539.0
E01004536,636.0,0.0,0.0,0.0,1.0,23.52,4,69.971,15573.2,32741.0,2251.0
E01004537,549.0,0.0,0.0,0.0,0.0,33.441,2,58.4702,17589.1,61427.0,2534.0
E01004538,340.0,0.0,0.0,0.0,0.0,25.102,4,17.3906,21794.2,117265.0,5339.0
E01004539,495.0,0.0,0.0,0.0,0.0,34.145,2,7.90831,15382.4,40600.0,1462.0
E01004540,575.0,0.0,0.0,0.0,1.0,26.388,4,9.46682,16118.3,49572.0,2439.0
E01004541,431.0,0.0,0.0,0.0,0.0,38.578,2,54.9333,17882.0,51721.0,2135.0
E01004542,213.0,0.0,0.0,0.0,0.0,6.98,9,18.8609,11918.1,29616.0,763.0
E01004543,361.0,0.0,0.0,0.0,0.0,7.903,9,18.2374,8315.8,45076.0,1617.0
E01004544,160.0,0.0,0.0,0.0,0.0,12.086,7,26.0442,14965.9,50354.0,1162.0
E01004545,597.0,0.0,0.0,0.0,1.0,10.551,8,30.2327,13194.8,54302.0,2706.0
E01004546,146.0,0.0,0.0,0.0,0.0,6.62,9,23.4633,16375.5,49874.0,1898.0
E01004547,206.0,0.0,0.0,0.0,0.0,20.336,5,18.7098,12286.5,41892.0,1269.0
E01004548,506.0,0.0,0.0,0.0,0.0,17.492,6,23.9227,12272.5,59846.0,1931.0
E01004549,232.0,0.0,0.0,0.0,0.0,19.334,5,15.9668,13501.2,57999.0,2309.0
E01004550,202.0,0.0,0.0,0.0,0.0,13.202,7,19.0034,9451.4,45526.0,1445.0
E01004551,1368.0,1.0,1.0,1.0,1.0,17.486,6,80.0165,7344.0,65587.0,3368.0
E01004552,1184.0,1.0,1.0,1.0,1.0,10.655,8,70.7844,18489.7,91526.0,2079.0
E01004553,344.0,0.0,0.0,0.0,0.0,11.274,8,56.0727,8842.1,65643.0,2374.0
E01004554,195.0,0.0,0.0,0.0,0.0,6.516,9,16.7995,4065.3,41688.0,1185.0
E01004555,217.0,0.0,0.0,0.0,0.0,4.844,10,6.42138,12305.5,66990.0,1802.0
E01004556,164.0,0.0,0.0,0.0,0.0,4.709,10,25.5357,16526.1,62244.0,1183.0
E01004557,237.0,0.0,0.0,0.0,0.0,8.329,9,22.3937,15970.4,45135.0,1168.0
E01004558,179.0,0.0,0.0,0.0,0.0,5.821,10,5.91175,8149.3,48680.0,1217.0
E01004559,133.0,0.0,0.0,0.0,0.0,7.589,9,9.93922,8293.8,39397.0,806.0
E01004560,747.0,0.0,0.0,1.0,1.0,17.433,6,6.67686,2809.0,37791.0,2148.0
E01004562,,,,,,29.861,3,12.2579,,37296.0,1764.0
E01004563,574.0,0.0,0.0,0.0,1.0,30.537,3,15.8112,14094.4,48957.0,1904.0
E01004564,436.0,0.0,0.0,0.0,0.0,18.491,5,15.8483,4905.8,37831.0,1545.0
E01004565,253.0,0.0,0.0,0.0,0.0,19.254,5,17.9822,19005.7,54089.0,1240.0
E01004566,339.0,0.0,0.0,0.0,0.0,11.738,7,23.1705,17676.1,63059.0,3971.0
E01004567,366.0,0.0,0.0,0.0,0.0,31.614,3,5.71263,19497.1,51704.0,2357.0
E01004568,385.0,0.0,0.0,0.0,0.0,23.695,4,6.27377,7637.6,60818.0,2318.0
E01004569,697.0,0.0,0.0,1.0,1.0,24.659,4,9.73148,8279.5,50250.0,2179.0
E01004570,543.0,0.0,0.0,0.0,0.0,33.572,2,9.87565,16400.7,46695.0,1391.0
E01004571,474.0,0.0,0.0,0.0,0.0,24.607,4,10.0612,15048.9,68146.0,1839.0
E01004572,349.0,0.0,0.0,0.0,0.0,22.976,4,7.32364,2141.4,49796.0,2209.0
E01004573,547.0,0.0,0.0,0.0,0.0,27.314,3,3.67013,1001.3,35039.0,1186.0
E01004574,509.0,0.0,0.0,0.0,0.0,34.899,2,4.84142,10052.3,53656.0,2495.0
E01004575,378.0,0.0,0.0,0.0,0.0,29.395,3,5.3535,3491.8,30137.0,1377.0
E01004576,439.0,0.0,0.0,0.0,0.0,26.61,3,1.03424,3602.5,28453.0,1204.0
E01004577,284.0,0.0,0.0,0.0,0.0,14.287,6,11.8297,15948.3,57912.0,2174.0
E01004579,392.0,0.0,0.0,0.0,0.0,18.872,5,10.0409,15937.0,52647.0,2227.0
E01004580,479.0,0.0,0.0,0.0,0.0,18.717,5,35.848,19501.8,58759.0,2640.0
E01004581,284.0,0.0,0.0,0.0,0.0,15.428,6,7.53358,15609.1,42128.0,1654.0
E01004582,351.0,0.0,0.0,0.0,0.0,9.047,8,9.28919,16352.2,53131.0,2549.0
E01004583,454.0,0.0,0.0,0.0,0.0,12.262,7,11.1926,11339.5,50193.0,2855.0
E01004584,368.0,0.0,0.0,0.0,0.0,32.114,3,8.64758,33449.6,68558.0,3002.0
E01004585,305.0,0.0,0.0,0.0,0.0,10.139,8,54.162,14111.3,60592.0,2525.0
E01004586,239.0,0.0,0.0,0.0,0.0,10.15,8,58.5304,21754.6,61274.0,1605.0
E01004587,245.0,0.0,0.0,0.0,0.0,8.468,9,11.8972,16867.5,85240.0,2904.0
E01004588,963.0,0.0,1.0,1.0,1.0,12.896,7,71.3531,12031.1,72155.0,3248.0
E01004589,280.0,0.0,0.0,0.0,0.0,7.633,9,24.4017,19260.5,83401.0,2432.0
E01004590,335.0,0.0,0.0,0.0,0.0,25.382,4,7.74313,12946.1,58052.0,2053.0
E01004591,486.0,0.0,0.0,0.0,0.0,18.629,5,13.6658,15346.8,70221.0,3218.0
E01004592,314.0,0.0,0.0,0.0,0.0,25.647,4,11.5652,17578.3,61862.0,2790.0
E01004593,228.0,0.0,0.0,0.0,0.0,8.54,9,8.33756,9017.2,35029.0,1418.0
E01004594,219.0,0.0,0.0,0.0,0.0,5.248,10,11.3183,11837.2,52128.0,1209.0
E01004595,260.0,0.0,0.0,0.0,0.0,8.241,9,7.9174,8012.4,,
E01004596,244.0,0.0,0.0,0.0,0.0,6.139,9,11.5288,13715.0,39615.0,1147.0
E01004597,226.0,0.0,0.0,0.0,0.0,11.97,7,7.43252,13536.1,57039.0,2620.0
E01004598,266.0,0.0,0.0,0.0,0.0,8.252,9,17.8299,15038.5,52460.0,1936.0
E01004599,109.0,0.0,0.0,0.0,0.0,3.568,10,7.76611,14133.6,46256.0,688.0
E01004600,,,,,,27.898,3,19.9831,,69108.0,4040.0
E01004601,495.0,0.0,0.0,0.0,0.0,19.4,5,10.5263,8097.3,43254.0,2396.0
E01004602,384.0,0.0,0.0,0.0,0.0,9.577,8,29.104,11908.9,48149.0,1637.0
E01004604,267.0,0.0,0.0,0.0,0.0,7.81,9,6.57518,4164.7,44286.0,1740.0
E01004605,285.0,0.0,0.0,0.0,0.0,12.649,7,6.04081,9391.4,49800.0,1667.0
E01004606,282.0,0.0,0.0,0.0,0.0,6.039,9,13.7766,15812.9,72044.0,2364.0
E01004607,221.0,0.0,0.0,0.0,0.0,6.918,9,18.6834,9696.4,49710.0,1826.0
E01004608,377.0,0.0,0.0,0.0,0.0,15.701,6,30.8216,17349.3,97470.0,4592.0
E01004609,1749.0,1.0,1.0,1.0,1.0,11.246,8,32.7799,10384.1,61647.0,2863.0
E01004610,312.0,0.0,0.0,0.0,0.0,19.919,5,13.9811,6929.8,45021.0,1052.0
E01004611,280.0,0.0,0.0,0.0,0.0,15.858,6,14.3291,12608.0,54023.0,902.0
E01004612,451.0,0.0,0.0,0.0,0.0,21.038,5,17.9333,13305.6,81680.0,1453.0
E01004613,656.0,0.0,0.0,1.0,1.0,32.542,3,25.5224,16822.2,101214.0,1108.0
E01004614,304.0,0.0,0.0,0.0,0.0,17.52,6,20.741,13860.8,54123.0,2103.0
E01004615,449.0,0.0,0.0,0.0,0.0,37.117,2,11.9066,9246.3,56948.0,1926.0
E01004616,302.0,0.0,0.0,0.0,0.0,16.16,6,31.1881,17920.6,92641.0,3152.0
E01004617,1497.0,1.0,1.0,1.0,1.0,22.718,4,14.5109,4424.1,54526.0,1996.0
E01004618,187.0,0.0,0.0,0.0,0.0,13.315,7,15.3782,12884.0,55429.0,1860.0
E01004619,245.0,0.0,0.0,0.0,0.0,13.597,7,5.1342,2635.0,43031.0,1479.0
E01004620,225.0,0.0,0.0,0.0,0.0,13.595,7,4.91633,15820.9,61906.0,1023.0
E01004621,292.0,0.0,0.0,0.0,0.0,16.179,6,12.7501,3854.3,51501.0,1820.0
E01004622,714.0,0.0,0.0,1.0,1.0,21.096,5,3.16192,9130.4,66198.0,2302.0
E01004623,230.0,0.0,0.0,0.0,0.0,8.842,8,11.9191,11884.6,53123.0,763.0
E01004624,444.0,0.0,0.0,0.0,0.0,19.498,5,9.31174,3916.4,53994.0,1528.0
E01004625,132.0,0.0,0.0,0.0,0.0,7.552,9,3.97119,5285.4,64876.0,1612.0
E01004626,1073.0,1.0,1.0,1.0,1.0,14.008,7,6.00695,3192.7,36431.0,1645.0
E01004627,254.0,0.0,0.0,0.0,0.0,10.143,8,16.2964,14267.7,43175.0,1395.0
E01004628,310.0,0.0,0.0,0.0,0.0,23.386,4,5.31662,10276.7,47791.0,2418.0
E01004629,266.0,0.0,0.0,0.0,0.0,8.717,8,9.32165,6521.9,40301.0,1352.0
E01004630,313.0,0.0,0.0,0.0,0.0,29.906,3,8.87223,15470.5,59532.0,2722.0
E01004631,289.0,0.0,0.0,0.0,0.0,20.805,5,8.34233,11651.2,38935.0,1672.0
E01004632,200.0,0.0,0.0,0.0,0.0,8.395,9,9.61406,5465.4,29894.0,977.0
E01004633,287.0,0.0,0.0,0.0,0.0,26.263,4,9.569,19987.9,49039.0,2325.0
E01004634,211.0,0.0,0.0,0.0,0.0,12.856,7,5.70922,12013.0,55098.0,1469.0
E01004635,173.0,0.0,0.0,0.0,0.0,13.215,7,9.45485,10183.8,43477.0,1341.0
E01004636,177.0,0.0,0.0,0.0,0.0,15.699,6,4.895,9549.9,52092.0,1773.0
E01004637,131.0,0.0,0.0,0.0,0.0,14.919,6,6.43003,10324.2,39570.0,1245.0
E01004638,197.0,0.0,0.0,0.0,0.0,6.727,9,3.91931,5027.4,36799.0,792.0
E01004639,311.0,0.0,0.0,0.0,0.0,10.4,8,4.88593,7569.8,46281.0,1443.0
E01004640,178.0,0.0,0.0,0.0,0.0,5.165,10,8.41123,10102.3,27550.0,883.0
E01004641,241.0,0.0,0.0,0.0,0.0,19.668,5,11.3352,9094.4,47198.0,1857.0
E01004642,225.0,0.0,0.0,0.0,0.0,22.167,4,4.81162,9595.5,54689.0,1263.0
E01004643,433.0,0.0,0.0,0.0,0.0,21.764,4,11.1144,11616.4,60047.0,3083.0
E01004644,890.0,0.0,1.0,1.0,1.0,18.179,5,6.22767,6379.1,46461.0,1125.0
E01004645,365.0,0.0,0.0,0.0,0.0,28.701,3,6.09325,13346.0,52109.0,1738.0
E01004646,272.0,0.0,0.0,0.0,0.0,14.374,6,17.3159,8062.7,28887.0,704.0
E01004647,383.0,0.0,0.0,0.0,0.0,16.324,6,14.8005,7131.1,40415.0,1009.0
E01004648,380.0,0.0,0.0,0.0,0.0,10.456,8,18.6008,10850.9,36739.0,1117.0
E01004649,286.0,0.0,0.0,0.0,0.0,6.385,9,21.6555,7172.7,43036.0,1558.0
E01004650,260.0,0.0,0.0,0.0,0.0,5.964,9,21.5086,10318.2,41969.0,1466.0
E01004651,179.0,0.0,0.0,0.0,0.0,9.221,8,22.4332,17750.0,32921.0,1332.0
E01004652,596.0,0.0,0.0,0.0,1.0,15.871,6,46.8112,34361.7,63265.0,1604.0
E01004653,446.0,0.0,0.0,0.0,0.0,10.84,8,22.0553,21563.9,46531.0,899.0
E01004654,764.0,0.0,0.0,1.0,1.0,12.798,7,26.1461,20702.2,33955.0,877.0
E01004656,618.0,0.0,0.0,0.0,1.0,23.605,4,32.9717,13000.7,54479.0,2103.0
E01004657,1488.0,1.0,1.0,1.0,1.0,11.499,7,65.4648,9774.6,100644.0,3503.0
E01004658,1606.0,1.0,1.0,1.0,1.0,15.648,6,60.5846,14975.4,132250.0,5232.0
E01004659,397.0,0.0,0.0,0.0,0.0,7.589,9,51.7312,14294.5,89214.0,4331.0
E01004660,633.0,0.0,0.0,0.0,1.0,8.583,9,67.5543,21013.2,139276.0,8000.0
E01004661,1159.0,1.0,1.0,1.0,1.0,20.233,5,67.4532,15049.0,127368.0,4830.0
E01004662,608.0,0.0,0.0,0.0,1.0,12.001,7,64.3299,14732.1,134571.0,5674.0
E01004663,478.0,0.0,0.0,0.0,0.0,17.986,5,62.8432,15296.7,111472.0,2645.0
E01004665,359.0,0.0,0.0,0.0,0.0,36.498,2,9.84175,30397.5,85652.0,1655.0
E01004666,,,,,,26.096,4,57.5241,,66251.0,3531.0
E01004667,,,,,,30.083,3,46.0239,,47220.0,1491.0
E01004668,220.0,0.0,0.0,0.0,0.0,18.423,5,12.0873,25818.2,85971.0,1484.0
