LSOA11CD,crime_count,hotspot_5,hotspot_10,hotspot_15,hotspot_20,imd_score,imd_decile,ptal_score,pop_density,road_density,node_density,MSOA11CD,RGN11CD
E01002923,351.0,0.0,0.0,0.0,0.0,30.061,3,9.894,14302.8,51857.0,1772.0,E02000610,E12000007
E01002924,82.0,0.0,0.0,0.0,0.0,3.339,10,2.609,4742.3,25205.0,430.0,E02000611,E12000007
E01002925,292.0,0.0,0.0,0.0,0.0,11.459,7,7.253,6792.0,42261.0,939.0,E02000610,E12000007
E01002926,126.0,0.0,0.0,0.0,0.0,7.351,9,5.245,5552.1,44775.0,1032.0,E02000607,E12000007
E01002927,136.0,0.0,0.0,0.0,0.0,12.635,7,3.256,7616.7,26130.0,702.0,E02000605,E12000007
E01002928,275.0,0.0,0.0,0.0,0.0,16.639,6,6.958,7622.4,41053.0,1735.0,E02000605,E12000007
E01002929,362.0,0.0,0.0,0.0,0.0,8.833,8,7.389,2825.7,22223.0,698.0,E02000604,E12000007
E01002930,678.0,0.0,0.0,1.0,1.0,11.051,8,13.768,7367.0,52053.0,2398.0,E02000604,E12000007
E01002931,294.0,0.0,0.0,0.0,0.0,11.45,7,9.028,6567.7,40979.0,2320.0,E02000604,E12000007
E01002932,435.0,0.0,0.0,0.0,0.0,26.643,3,4.006,8876.4,33230.0,1255.0,E02000603,E12000007
E01002933,280.0,0.0,0.0,0.0,0.0,15.439,6,11.064,12402.7,40686.0,842.0,E02000601,E12000007
E01002934,161.0,0.0,0.0,0.0,0.0,3.665,10,3.954,9196.1,38355.0,1367.0,E02000601,E12000007
E01002935,332.0,0.0,0.0,0.0,0.0,8.24,9,16.2,10215.1,50972.0,3171.0,E02000600,E12000007
E01002937,176.0,0.0,0.0,0.0,0.0,5.062,10,16.928,12134.3,31859.0,902.0,E02000601,E12000007
E01002938,228.0,0.0,0.0,0.0,0.0,4.776,10,5.361,8445.9,31774.0,913.0,E02000600,E12000007
E01002939,262.0,0.0,0.0,0.0,0.0,12.767,7,6.243,6287.2,47043.0,928.0,E02000615,E12000007
E01002940,141.0,0.0,0.0,0.0,0.0,18.071,5,8.029,7502.2,43405.0,1272.0,E02000617,E12000007
E01002941,226.0,0.0,0.0,0.0,0.0,9.426,8,3.108,2664.4,17124.0,563.0,E02000615,E12000007
E01002942,90.0,0.0,0.0,0.0,0.0,10.777,8,7.821,6617.9,33832.0,889.0,E02000615,E12000007
E01002943,189.0,0.0,0.0,0.0,0.0,16.752,6,2.074,4749.2,27077.0,805.0,E02000617,E12000007
E01002944,177.0,0.0,0.0,0.0,0.0,13.363,7,3.171,4418.7,36287.0,1095.0,E02000616,E12000007
E01002945,153.0,0.0,0.0,0.0,0.0,9.082,8,4.916,6347.9,47518.0,1021.0,E02000616,E12000007
E01002946,135.0,0.0,0.0,0.0,0.0,8.721,8,2.883,3229.2,18417.0,633.0,E02000616,E12000007
E01002947,170.0,0.0,0.0,0.0,0.0,7.288,9,5.819,5581.9,21302.0,730.0,E02000616,E12000007
E01002948,518.0,0.0,0.0,0.0,0.0,17.875,5,1.239,420.2,10999.0,529.0,E02000617,E12000007
E01002949,178.0,0.0,0.0,0.0,0.0,9.745,8,5.127,6197.2,28249.0,1127.0,E02000617,E12000007
E01002950,243.0,0.0,0.0,0.0,0.0,17.972,5,2.733,1683.6,13000.0,501.0,E02000617,E12000007
E01002951,170.0,0.0,0.0,0.0,0.0,5.416,10,7.417,6726.4,34989.0,1692.0,E02000600,E12000007
E01002952,193.0,0.0,0.0,0.0,0.0,6.26,9,2.547,979.7,19881.0,1010.0,E02000599,E12000007
E01002953,210.0,0.0,0.0,0.0,0.0,7.065,9,2.553,1139.6,28930.0,1541.0,E02000599,E12000007
E01002954,566.0,0.0,0.0,0.0,1.0,12.215,7,14.959,5950.5,40139.0,1577.0,E02000600,E12000007
E01002955,275.0,0.0,0.0,0.0,0.0,14.326,6,4.079,3041.1,50980.0,1456.0,E02000599,E12000007
E01002956,256.0,0.0,0.0,0.0,0.0,7.327,9,3.677,2172.1,42995.0,2356.0,E02000599,E12000007
E01002957,306.0,0.0,0.0,0.0,0.0,14.322,6,4.307,6939.2,36675.0,1427.0,E02000600,E12000007
E01002958,86.0,0.0,0.0,0.0,0.0,6.841,9,5.585,9389.5,40153.0,1047.0,E02000605,E12000007
E01002959,101.0,0.0,0.0,0.0,0.0,3.101,10,3.302,3241.5,19420.0,673.0,E02000599,E12000007
E01002960,217.0,0.0,0.0,0.0,0.0,6.07,9,7.779,6022.0,25561.0,760.0,E02000603,E12000007
E01002961,144.0,0.0,0.0,0.0,0.0,7.367,9,5.42,5186.3,28688.0,726.0,E02000605,E12000007
E01002962,186.0,0.0,0.0,0.0,0.0,12.943,7,2.685,6601.1,26655.0,856.0,E02000603,E12000007
E01002963,158.0,0.0,0.0,0.0,0.0,9.886,8,9.692,9866.4,62413.0,2123.0,E02000604,E12000007
E01002964,1181.0,1.0,1.0,1.0,1.0,17.289,6,17.413,8005.7,46568.0,1609.0,E02000602,E12000007
E01002965,668.0,0.0,0.0,1.0,1.0,12.957,7,11.902,7229.7,44950.0,1992.0,E02000606,E12000007
E01002966,275.0,0.0,0.0,0.0,0.0,9.456,8,4.664,3930.6,26320.0,596.0,E02000607,E12000007
E01002967,197.0,0.0,0.0,0.0,0.0,5.324,10,14.844,9436.8,56179.0,1793.0,E02000606,E12000007
E01002968,6774.0,1.0,1.0,1.0,1.0,14.52,6,28.912,5234.0,52045.0,3262.0,E02000606,E12000007
E01002969,439.0,0.0,0.0,0.0,0.0,40.913,2,4.316,27460.1,71640.0,2345.0,E02000602,E12000007
E01002970,339.0,0.0,0.0,0.0,0.0,21.15,5,5.527,6310.6,29380.0,863.0,E02000603,E12000007
E01002971,384.0,0.0,0.0,0.0,0.0,12.432,7,9.166,5660.4,36020.0,1275.0,E02000602,E12000007
E01002972,539.0,0.0,0.0,0.0,0.0,13.608,7,21.931,12246.1,43446.0,2314.0,E02000602,E12000007
E01002973,255.0,0.0,0.0,0.0,0.0,23.106,4,4.766,5293.3,31576.0,1218.0,E02000603,E12000007
E01002974,371.0,0.0,0.0,0.0,0.0,13.924,7,16.35,9832.8,30299.0,866.0,E02000602,E12000007
E01002975,237.0,0.0,0.0,0.0,0.0,12.123,7,5.535,5023.6,25370.0,858.0,E02000609,E12000007
E01002976,130.0,0.0,0.0,0.0,0.0,8.143,9,2.877,6164.9,32437.0,1055.0,E02000612,E12000007
E01002977,310.0,0.0,0.0,0.0,0.0,18.446,5,6.615,5682.3,27990.0,992.0,E02000609,E12000007
E01002978,201.0,0.0,0.0,0.0,0.0,7.414,9,10.261,5104.5,29953.0,1098.0,E02000612,E12000007
E01002979,129.0,0.0,0.0,0.0,0.0,9.478,8,5.717,4521.0,23392.0,776.0,E02000612,E12000007
E01002980,92.0,0.0,0.0,0.0,0.0,7.43,9,6.152,6101.5,22887.0,796.0,E02000609,E12000007
E01002981,181.0,0.0,0.0,0.0,0.0,11.94,7,4.847,4250.9,42549.0,1250.0,E02000609,E12000007
E01002982,133.0,0.0,0.0,0.0,0.0,13.639,7,6.776,5753.6,27165.0,561.0,E02000612,E12000007
E01002983,223.0,0.0,0.0,0.0,0.0,7.399,9,5.649,2570.5,20976.0,847.0,E02000612,E12000007
E01002984,234.0,0.0,0.0,0.0,0.0,17.185,6,9.829,5272.7,36981.0,1542.0,E02000609,E12000007
E01002985,246.0,0.0,0.0,0.0,0.0,11.766,7,9.486,9994.2,85081.0,3505.0,E02000604,E12000007
E01002986,131.0,0.0,0.0,0.0,0.0,12.627,7,1.74,3122.2,17336.0,572.0,E02000605,E12000007
E01002987,888.0,0.0,1.0,1.0,1.0,18.608,5,20.759,8917.6,61350.0,2669.0,E02000608,E12000007
E01002988,254.0,0.0,0.0,0.0,0.0,6.657,9,10.5,5881.5,32046.0,990.0,E02000608,E12000007
E01002989,200.0,0.0,0.0,0.0,0.0,8.627,8,15.212,12541.3,39655.0,1415.0,E02000608,E12000007
E01002990,155.0,0.0,0.0,0.0,0.0,7.626,9,18.94,10112.5,56372.0,1792.0,E02000606,E12000007
E01002991,164.0,0.0,0.0,0.0,0.0,7.648,9,8.069,6868.7,25153.0,705.0,E02000606,E12000007
E01002992,182.0,0.0,0.0,0.0,0.0,6.631,9,3.257,4751.5,33953.0,984.0,E02000607,E12000007
E01002993,133.0,0.0,0.0,0.0,0.0,10.174,8,13.202,9488.3,40538.0,799.0,E02000610,E12000007
E01002994,115.0,0.0,0.0,0.0,0.0,7.883,9,4.769,4719.7,30456.0,734.0,E02000613,E12000007
E01002995,127.0,0.0,0.0,0.0,0.0,5.88,10,7.289,3907.6,27741.0,935.0,E02000610,E12000007
E01002996,180.0,0.0,0.0,0.0,0.0,7.571,9,7.881,7599.6,37315.0,1384.0,E02000613,E12000007
E01002997,117.0,0.0,0.0,0.0,0.0,8.337,9,8.206,6523.8,38637.0,1116.0,E02000613,E12000007
E01002998,167.0,0.0,0.0,0.0,0.0,14.437,6,5.377,11225.6,45298.0,630.0,E02000613,E12000007
E01002999,237.0,0.0,0.0,0.0,0.0,14.372,6,16.872,8104.5,66173.0,3092.0,E02000610,E12000007
E01003000,429.0,0.0,0.0,0.0,0.0,19.425,5,2.544,1629.9,30800.0,909.0,E02000614,E12000007
E01003001,303.0,0.0,0.0,0.0,0.0,12.804,7,5.955,5206.5,56291.0,1725.0,E02000614,E12000007
E01003002,339.0,0.0,0.0,0.0,0.0,17.542,6,5.11,6277.2,39518.0,1093.0,E02000613,E12000007
E01003003,761.0,0.0,0.0,1.0,1.0,15.301,6,8.527,7396.1,42720.0,1692.0,E02000614,E12000007
E01003004,229.0,0.0,0.0,0.0,0.0,10.869,8,3.175,5265.9,44656.0,1226.0,E02000615,E12000007
E01003005,167.0,0.0,0.0,0.0,0.0,7.542,9,3.587,6662.3,35934.0,776.0,E02000615,E12000007
E01003006,170.0,0.0,0.0,0.0,0.0,7.813,9,4.902,4744.5,40961.0,1509.0,E02000598,E12000007
E01003007,133.0,0.0,0.0,0.0,0.0,4.72,10,4.334,8017.8,47866.0,969.0,E02000598,E12000007
E01003008,96.0,0.0,0.0,0.0,0.0,3.164,10,4.307,7195.4,40091.0,883.0,E02000598,E12000007
E01003009,166.0,0.0,0.0,0.0,0.0,9.258,8,3.556,6785.5,51301.0,1151.0,E02000598,E12000007
E01003010,153.0,0.0,0.0,0.0,0.0,4.323,10,4.374,4765.2,37088.0,781.0,E02000598,E12000007
E01003011,337.0,0.0,0.0,0.0,0.0,6.829,9,5.117,6707.6,37477.0,1030.0,E02000601,E12000007
E01003013,3340.0,1.0,1.0,1.0,1.0,12.271,7,76.144,5640.2,69946.0,5173.0,E02006801,E12000007
E01003014,635.0,0.0,0.0,0.0,1.0,26.261,4,63.699,8055.7,77829.0,3922.0,E02006801,E12000007
E01003015,285.0,0.0,0.0,0.0,0.0,26.682,3,18.313,18000.0,92856.0,4450.0,E02000619,E12000007
E01003016,1057.0,0.0,1.0,1.0,1.0,13.265,7,106.841,7225.2,66230.0,4385.0,E02006801,E12000007
E01003017,1084.0,1.0,1.0,1.0,1.0,23.436,4,107.861,12536.5,52857.0,2596.0,E02006801,E12000007
E01003018,711.0,0.0,0.0,1.0,1.0,22.512,4,20.885,13487.0,75630.0,2525.0,E02000637,E12000007
E01003019,375.0,0.0,0.0,0.0,0.0,18.843,5,13.265,13530.6,76137.0,2440.0,E02000632,E12000007
E01003020,858.0,0.0,1.0,1.0,1.0,24.0,4,34.946,12663.4,82615.0,3213.0,E02000633,E12000007
E01003021,573.0,0.0,0.0,0.0,1.0,33.319,2,14.632,13395.5,60959.0,1427.0,E02000638,E12000007
E01003022,324.0,0.0,0.0,0.0,0.0,20.494,5,11.224,13956.9,37741.0,993.0,E02000638,E12000007
E01003023,671.0,0.0,0.0,1.0,1.0,19.316,5,22.063,20352.9,76201.0,4573.0,E02000638,E12000007
E01003024,470.0,0.0,0.0,0.0,0.0,31.514,3,18.371,14834.8,88973.0,2665.0,E02000638,E12000007
E01003025,327.0,0.0,0.0,0.0,0.0,21.733,4,14.212,13056.8,79393.0,3596.0,E02000638,E12000007
E01003026,553.0,0.0,0.0,0.0,0.0,17.427,6,17.087,4318.2,56877.0,2186.0,E02000636,E12000007
E01003027,200.0,0.0,0.0,0.0,0.0,10.074,8,10.483,11241.9,85868.0,2595.0,E02000636,E12000007
E01003028,258.0,0.0,0.0,0.0,0.0,19.787,5,7.077,10849.2,70866.0,1544.0,E02000636,E12000007
E01003029,354.0,0.0,0.0,0.0,0.0,19.197,5,16.155,12293.2,86876.0,3130.0,E02000634,E12000007
E01003030,541.0,0.0,0.0,0.0,0.0,16.656,6,18.559,10305.2,71670.0,2364.0,E02000636,E12000007
E01003031,295.0,0.0,0.0,0.0,0.0,23.596,4,11.591,17392.3,89798.0,2908.0,E02000640,E12000007
E01003032,610.0,0.0,0.0,0.0,1.0,31.549,3,26.476,9561.1,71208.0,3761.0,E02000634,E12000007
E01003033,181.0,0.0,0.0,0.0,0.0,14.91,6,10.836,10895.6,74085.0,1861.0,E02000636,E12000007
E01003034,302.0,0.0,0.0,0.0,0.0,18.498,5,10.543,14315.6,90346.0,4382.0,E02000629,E12000007
E01003035,1470.0,1.0,1.0,1.0,1.0,24.936,4,26.579,14333.1,68793.0,2671.0,E02000629,E12000007
E01003036,294.0,0.0,0.0,0.0,0.0,24.245,4,15.085,15566.4,55526.0,2224.0,E02000629,E12000007
E01003037,592.0,0.0,0.0,0.0,1.0,38.342,2,13.99,12604.9,76165.0,2798.0,E02000630,E12000007
E01003038,304.0,0.0,0.0,0.0,0.0,14.932,6,20.898,12806.6,81325.0,3542.0,E02000630,E12000007
E01003039,897.0,0.0,1.0,1.0,1.0,10.643,8,27.0,11043.8,84442.0,4730.0,E02000630,E12000007
E01003040,211.0,0.0,0.0,0.0,0.0,21.291,5,20.52,8256.0,80013.0,3355.0,E02000630,E12000007
E01003041,1007.0,0.0,1.0,1.0,1.0,34.66,2,31.318,15833.3,66458.0,2370.0,E02000634,E12000007
E01003042,235.0,0.0,0.0,0.0,0.0,26.014,4,19.727,11579.5,88544.0,2583.0,E02000630,E12000007
E01003043,255.0,0.0,0.0,0.0,0.0,23.727,4,30.594,15648.0,83988.0,2817.0,E02000635,E12000007
E01003044,218.0,0.0,0.0,0.0,0.0,43.069,2,13.564,20997.0,75119.0,2162.0,E02000635,E12000007
E01003045,466.0,0.0,0.0,0.0,0.0,38.842,2,19.153,17440.8,58907.0,2776.0,E02000628,E12000007
E01003046,325.0,0.0,0.0,0.0,0.0,33.936,2,11.945,17721.5,76892.0,2556.0,E02000626,E12000007
E01003047,4198.0,1.0,1.0,1.0,1.0,39.632,2,45.904,9900.4,75084.0,3812.0,E02000628,E12000007
E01003048,427.0,0.0,0.0,0.0,0.0,37.906,2,18.203,15757.8,90332.0,3188.0,E02000626,E12000007
E01003049,505.0,0.0,0.0,0.0,0.0,39.746,2,29.275,14869.6,70780.0,2074.0,E02000628,E12000007
E01003050,666.0,0.0,0.0,1.0,1.0,27.883,3,39.901,16146.8,95895.0,3441.0,E02000633,E12000007
E01003051,812.0,0.0,1.0,1.0,1.0,36.268,2,22.266,11455.8,82252.0,2670.0,E02000635,E12000007
E01003052,540.0,0.0,0.0,0.0,0.0,40.689,2,24.621,17680.7,58399.0,2081.0,E02000633,E12000007
E01003053,459.0,0.0,0.0,0.0,0.0,23.236,4,30.849,14443.5,106114.0,4608.0,E02000632,E12000007
E01003054,477.0,0.0,0.0,0.0,0.0,21.766,4,28.899,25011.4,66718.0,2145.0,E02000632,E12000007
E01003055,1731.0,1.0,1.0,1.0,1.0,34.093,2,37.587,11695.9,70698.0,3129.0,E02000633,E12000007
E01003056,386.0,0.0,0.0,0.0,0.0,29.918,3,22.927,20541.5,118316.0,3201.0,E02000632,E12000007
E01003057,358.0,0.0,0.0,0.0,0.0,36.558,2,24.637,17705.1,90106.0,2771.0,E02000634,E12000007
E01003058,444.0,0.0,0.0,0.0,0.0,24.327,4,21.979,21723.4,132870.0,4073.0,E02000632,E12000007
E01003059,486.0,0.0,0.0,0.0,0.0,39.166,2,23.077,28554.8,54259.0,2354.0,E02000628,E12000007
E01003060,311.0,0.0,0.0,0.0,0.0,36.815,2,35.42,19906.1,53389.0,1978.0,E02000628,E12000007
E01003061,1349.0,1.0,1.0,1.0,1.0,37.895,2,38.114,16738.0,99523.0,4643.0,E02000628,E12000007
E01003062,520.0,0.0,0.0,0.0,0.0,22.44,4,21.552,13525.1,56928.0,2981.0,E02000650,E12000007
E01003063,393.0,0.0,0.0,0.0,0.0,37.714,2,11.856,11047.1,64634.0,2136.0,E02000650,E12000007
E01003064,276.0,0.0,0.0,0.0,0.0,12.812,7,5.587,9586.9,66862.0,1650.0,E02000645,E12000007
E01003065,329.0,0.0,0.0,0.0,0.0,41.077,2,6.485,13657.1,70153.0,3531.0,E02000648,E12000007
E01003066,423.0,0.0,0.0,0.0,0.0,37.398,2,14.944,5472.7,42577.0,1923.0,E02000645,E12000007
E01003067,273.0,0.0,0.0,0.0,0.0,20.479,5,9.703,10366.7,66026.0,3012.0,E02000650,E12000007
E01003068,315.0,0.0,0.0,0.0,0.0,28.816,3,8.459,8849.0,71487.0,3026.0,E02000648,E12000007
E01003069,326.0,0.0,0.0,0.0,0.0,32.698,3,8.782,5821.3,36585.0,1694.0,E02000650,E12000007
E01003070,325.0,0.0,0.0,0.0,0.0,43.799,2,9.309,12048.3,49978.0,1660.0,E02000650,E12000007
E01003071,432.0,0.0,0.0,0.0,0.0,16.108,6,19.413,13096.8,102438.0,2426.0,E02000635,E12000007
E01003072,203.0,0.0,0.0,0.0,0.0,16.47,6,16.378,8371.1,58034.0,1855.0,E02000631,E12000007
E01003073,458.0,0.0,0.0,0.0,0.0,30.231,3,12.014,9490.8,108537.0,2732.0,E02000631,E12000007
E01003074,1042.0,0.0,1.0,1.0,1.0,24.577,4,16.475,3316.5,52203.0,2489.0,E02000635,E12000007
E01003075,351.0,0.0,0.0,0.0,0.0,42.602,2,15.815,21971.8,81579.0,2642.0,E02000626,E12000007
E01003076,1349.0,1.0,1.0,1.0,1.0,18.536,5,16.784,7181.6,60620.0,3096.0,E02000631,E12000007
E01003077,352.0,0.0,0.0,0.0,0.0,19.571,5,13.715,18017.4,107001.0,2738.0,E02000631,E12000007
E01003078,277.0,0.0,0.0,0.0,0.0,10.834,8,14.726,7795.9,78655.0,2004.0,E02000631,E12000007
E01003079,628.0,0.0,0.0,0.0,1.0,30.785,3,14.582,7582.3,49426.0,1697.0,E02000644,E12000007
E01003080,244.0,0.0,0.0,0.0,0.0,18.517,5,13.506,13174.0,74817.0,2599.0,E02000644,E12000007
E01003081,562.0,0.0,0.0,0.0,0.0,29.721,3,18.563,9041.4,50979.0,1744.0,E02000645,E12000007
E01003082,305.0,0.0,0.0,0.0,0.0,30.194,3,15.713,10956.2,57211.0,2716.0,E02000648,E12000007
E01003083,213.0,0.0,0.0,0.0,0.0,19.665,5,9.229,10384.1,40847.0,956.0,E02000647,E12000007
E01003084,261.0,0.0,0.0,0.0,0.0,19.315,5,18.32,10680.4,37384.0,1120.0,E02000647,E12000007
E01003085,262.0,0.0,0.0,0.0,0.0,16.358,6,9.494,7976.0,41062.0,1314.0,E02000647,E12000007
E01003086,328.0,0.0,0.0,0.0,0.0,31.39,3,9.36,10693.7,61394.0,1691.0,E02000648,E12000007
E01003087,498.0,0.0,0.0,0.0,0.0,42.482,2,8.645,12407.5,67789.0,2006.0,E02000648,E12000007
E01003088,321.0,0.0,0.0,0.0,0.0,32.424,3,22.281,16822.0,65686.0,2267.0,E02000627,E12000007
E01003089,515.0,0.0,0.0,0.0,0.0,31.444,3,12.032,14670.2,72641.0,2702.0,E02000625,E12000007
E01003090,820.0,0.0,1.0,1.0,1.0,25.416,4,27.292,16905.1,77415.0,2981.0,E02000629,E12000007
E01003091,220.0,0.0,0.0,0.0,0.0,23.431,4,11.205,21281.1,83670.0,2896.0,E02000625,E12000007
E01003092,370.0,0.0,0.0,0.0,0.0,36.627,2,14.335,14908.1,71846.0,3935.0,E02000625,E12000007
E01003093,768.0,0.0,0.0,1.0,1.0,33.26,2,29.413,31294.3,70811.0,3360.0,E02000627,E12000007
E01003094,273.0,0.0,0.0,0.0,0.0,30.432,3,25.526,18228.8,82177.0,2706.0,E02000627,E12000007
E01003095,250.0,0.0,0.0,0.0,0.0,19.761,5,20.338,10600.4,57391.0,2710.0,E02000629,E12000007
E01003096,985.0,0.0,1.0,1.0,1.0,25.455,4,23.932,14663.9,86812.0,2779.0,E02000627,E12000007
E01003097,303.0,0.0,0.0,0.0,0.0,32.154,3,19.156,15881.8,74798.0,2889.0,E02000623,E12000007
E01003098,243.0,0.0,0.0,0.0,0.0,23.401,4,20.364,18447.2,73176.0,2644.0,E02000622,E12000007
E01003099,559.0,0.0,0.0,0.0,0.0,26.601,3,36.334,5589.9,66712.0,3500.0,E02000622,E12000007
E01003100,426.0,0.0,0.0,0.0,0.0,16.907,6,29.485,19822.8,82454.0,3290.0,E02000622,E12000007
E01003101,408.0,0.0,0.0,0.0,0.0,28.222,3,43.76,12355.5,109547.0,4694.0,E02000620,E12000007
E01003102,1279.0,1.0,1.0,1.0,1.0,25.93,4,48.979,10271.1,75489.0,4907.0,E02000621,E12000007
E01003104,335.0,0.0,0.0,0.0,0.0,24.638,4,33.182,21263.8,75543.0,2931.0,E02000621,E12000007
E01003105,375.0,0.0,0.0,0.0,0.0,29.263,3,34.266,17807.9,94443.0,4695.0,E02000620,E12000007
E01003106,447.0,0.0,0.0,0.0,0.0,27.175,3,24.552,17941.2,83136.0,3011.0,E02000620,E12000007
E01003107,405.0,0.0,0.0,0.0,0.0,17.52,6,40.234,14293.4,95682.0,4051.0,E02000620,E12000007
E01003108,378.0,0.0,0.0,0.0,0.0,33.192,3,34.503,19375.8,81894.0,2867.0,E02000619,E12000007
E01003109,409.0,0.0,0.0,0.0,0.0,27.59,3,40.523,15599.5,64648.0,4476.0,E02000620,E12000007
E01003110,397.0,0.0,0.0,0.0,0.0,17.446,6,35.843,13603.2,91238.0,3951.0,E02000619,E12000007
E01003111,343.0,0.0,0.0,0.0,0.0,35.303,2,10.712,26938.8,89328.0,3716.0,E02000619,E12000007
E01003112,445.0,0.0,0.0,0.0,0.0,29.912,3,19.235,12061.8,68446.0,3704.0,E02000619,E12000007
E01003113,396.0,0.0,0.0,0.0,0.0,23.176,4,23.447,10917.9,50578.0,2339.0,E02000649,E12000007
E01003114,884.0,0.0,1.0,1.0,1.0,22.363,4,23.229,12205.4,54253.0,1555.0,E02000649,E12000007
E01003115,361.0,0.0,0.0,0.0,0.0,20.481,5,23.831,14894.2,49773.0,1165.0,E02000651,E12000007
E01003116,259.0,0.0,0.0,0.0,0.0,20.465,5,10.758,6338.8,48236.0,2022.0,E02000646,E12000007
E01003117,509.0,0.0,0.0,0.0,0.0,22.2,4,25.37,11044.2,63774.0,1844.0,E02000646,E12000007
E01003118,953.0,0.0,1.0,1.0,1.0,22.781,4,24.296,8812.7,58153.0,2262.0,E02000646,E12000007
E01003119,402.0,0.0,0.0,0.0,0.0,22.028,4,25.192,12096.0,76655.0,3255.0,E02000649,E12000007
E01003120,750.0,0.0,0.0,1.0,1.0,32.875,3,32.405,16547.7,41836.0,1180.0,E02000649,E12000007
E01003121,246.0,0.0,0.0,0.0,0.0,32.792,3,15.04,25553.7,46623.0,2451.0,E02000623,E12000007
E01003122,371.0,0.0,0.0,0.0,0.0,25.76,4,11.186,18477.2,44085.0,1853.0,E02000621,E12000007
E01003123,324.0,0.0,0.0,0.0,0.0,19.16,5,20.228,11021.4,51929.0,1793.0,E02000623,E12000007
E01003124,259.0,0.0,0.0,0.0,0.0,29.873,3,25.42,16642.1,43528.0,1501.0,E02000623,E12000007
E01003125,337.0,0.0,0.0,0.0,0.0,30.312,3,22.086,24458.2,69103.0,1844.0,E02000623,E12000007
E01003126,454.0,0.0,0.0,0.0,0.0,28.68,3,31.362,17034.8,57432.0,2650.0,E02000625,E12000007
E01003127,451.0,0.0,0.0,0.0,0.0,26.097,4,29.998,15577.1,52896.0,2449.0,E02000627,E12000007
E01003128,624.0,0.0,0.0,0.0,1.0,34.369,2,25.173,18927.3,76330.0,2959.0,E02000625,E12000007
E01003129,432.0,0.0,0.0,0.0,0.0,24.33,4,22.011,20810.2,80139.0,3707.0,E02000621,E12000007
E01003130,434.0,0.0,0.0,0.0,0.0,17.362,6,28.514,12692.0,55659.0,1277.0,E02000643,E12000007
E01003131,573.0,0.0,0.0,0.0,1.0,18.271,5,26.057,11748.6,48041.0,1518.0,E02000643,E12000007
E01003132,364.0,0.0,0.0,0.0,0.0,32.169,3,7.063,10147.0,95244.0,3670.0,E02000641,E12000007
E01003133,423.0,0.0,0.0,0.0,0.0,24.483,4,22.909,9528.2,70887.0,3079.0,E02000644,E12000007
E01003134,250.0,0.0,0.0,0.0,0.0,19.56,5,11.9,9906.9,69848.0,2199.0,E02000644,E12000007
E01003135,361.0,0.0,0.0,0.0,0.0,31.583,3,23.958,18701.6,83406.0,1897.0,E02000643,E12000007
E01003136,251.0,0.0,0.0,0.0,0.0,23.279,4,18.479,14252.6,49227.0,1684.0,E02000639,E12000007
E01003137,400.0,0.0,0.0,0.0,0.0,29.29,3,27.127,14028.4,77880.0,2921.0,E02000639,E12000007
E01003138,224.0,0.0,0.0,0.0,0.0,10.639,8,14.128,11164.0,36210.0,871.0,E02000643,E12000007
E01003139,290.0,0.0,0.0,0.0,0.0,13.474,7,11.42,11982.8,52174.0,781.0,E02000652,E12000007
E01003140,187.0,0.0,0.0,0.0,0.0,16.888,6,10.165,10888.7,46277.0,1514.0,E02000652,E12000007
E01003141,339.0,0.0,0.0,0.0,0.0,24.037,4,15.497,11312.1,76829.0,2551.0,E02000651,E12000007
E01003142,252.0,0.0,0.0,0.0,0.0,18.167,5,9.786,10000.0,41812.0,789.0,E02000652,E12000007
E01003143,239.0,0.0,0.0,0.0,0.0,28.82,3,8.717,9293.7,86583.0,2608.0,E02000652,E12000007
E01003144,537.0,0.0,0.0,0.0,0.0,17.38,6,10.203,3062.8,37353.0,1235.0,E02000651,E12000007
E01003145,365.0,0.0,0.0,0.0,0.0,23.589,4,19.22,9981.9,95670.0,2562.0,E02000651,E12000007
E01003146,252.0,0.0,0.0,0.0,0.0,25.101,4,11.387,13461.2,90945.0,3224.0,E02000652,E12000007
E01003147,357.0,0.0,0.0,0.0,0.0,20.607,5,16.2,11706.2,77682.0,1742.0,E02000651,E12000007
E01003148,334.0,0.0,0.0,0.0,0.0,18.954,5,11.427,9459.3,61903.0,1928.0,E02000649,E12000007
E01003149,242.0,0.0,0.0,0.0,0.0,15.204,6,5.062,6611.4,39174.0,1877.0,E02000647,E12000007
E01003150,471.0,0.0,0.0,0.0,0.0,26.483,4,20.875,11979.0,42396.0,1570.0,E02000649,E12000007
E01003151,354.0,0.0,0.0,0.0,0.0,33.077,3,21.2,14527.9,81694.0,3045.0,E02000643,E12000007
E01003152,368.0,0.0,0.0,0.0,0.0,13.041,7,9.857,8659.7,66876.0,2446.0,E02000644,E12000007
E01003153,575.0,0.0,0.0,0.0,1.0,14.764,6,30.507,17759.6,68597.0,1790.0,E02000646,E12000007
E01003154,422.0,0.0,0.0,0.0,0.0,28.223,3,3.889,10645.3,50819.0,2045.0,E02000647,E12000007
E01003155,329.0,0.0,0.0,0.0,0.0,19.058,5,21.393,11078.8,60864.0,1328.0,E02000646,E12000007
E01003156,249.0,0.0,0.0,0.0,0.0,18.606,5,6.414,13672.9,85608.0,1630.0,E02000640,E12000007
E01003157,263.0,0.0,0.0,0.0,0.0,13.822,7,12.311,9450.4,64573.0,1701.0,E02000640,E12000007
