ptal_score,imd_score,log_pop_density
9.513,32.772,9.482456927886352
24.192,11.875,9.69873632077599
24.932,15.977,9.574684829859805
9.358,5.093,8.995313788763921
4.456,4.363,9.71655538318449
12.319,10.238,9.257834458504496
19.399,7.239,9.990279738838568
13.342,15.123,9.48343151262292
6.247,14.025,8.439599149977683
13.027,18.333,8.48038396828224
24.805,16.136,9.331752370529841
4.887,17.646,8.57293059610074
12.939,21.375,9.559834596145686
10.88,26.942,8.926464380533353
15.659,7.244,9.423263876067034
6.744,14.207,9.586809119642755
8.643,15.53,8.747701555793466
14.171,13.604,9.543292133275449
11.352,19.102,9.60003511229196
20.218,8.707,9.61025678115393
20.302,15.768,9.304822936674311
16.403,8.087,9.196089306206323
11.556,12.491,9.443236214733071
11.296,18.296,9.447118547899436
4.564,12.313,9.007918143475225
10.911,14.927,9.610578509912553
7.336,13.045,9.52656616854519
13.916,16.635,9.467444673213823
9.278,16.54,9.419758154431838
6.997,16.432,9.726642969700416
7.788,18.304,9.600096064156938
5.714,19.06,8.601442423861137
8.767,35.049,9.539730446327734
34.282,21.561,9.532967201775342
30.668,22.8,9.748831745153424
26.679,15.258,9.71262361326436
18.083,28.667,9.364476765987114
22.407,13.45,9.750819939088727
22.103,15.181,9.46042181822483
16.013,25.305,9.922431968537065
3.443,16.141,9.67888043072493
11.89,27.038,9.714117211328839
33.307,13.523,8.921617758349154
60.819,37.698,10.095916193573364
69.971,23.52,9.65337097797049
58.47,33.441,9.775091522763766
17.391,25.102,9.989445041046999
7.908,34.145,9.641044284947972
9.467,26.388,9.687772590800138
54.933,38.578,9.791605819888035
18.237,7.903,9.02603284444717
30.233,10.551,9.487653876125705
23.463,6.62,9.703602659361584
15.967,19.334,9.510607914112462
19.003,13.202,9.154023956497278
70.784,10.655,9.825023181966348
56.073,11.274,9.087392772891306
16.8,6.516,8.3104887740538
6.421,4.844,9.417882857061741
25.536,4.709,9.712756736827428
22.394,8.329,9.678554901737456
5.912,5.821,9.005810015373395
9.939,7.589,9.023384091423685
6.677,17.433,7.940939762327791
12.258,29.861,9.332858844399384
15.811,30.537,9.553603782003291
15.848,18.491,8.498377277158596
17.982,19.254,9.852546827567622
23.17,11.738,9.78002529558839
5.713,31.614,9.878072303907217
6.274,23.695,8.940969619295656
9.731,24.659,9.021658632029546
9.876,33.572,9.7051402669767
10.061,24.607,9.619126625636675
7.324,22.976,7.669681974936908
3.67,27.314,6.9100526380308205
4.841,34.899,9.215656217798418
5.354,29.395,8.15845898579568
1.034,26.61,8.189660874364495
11.83,14.287,9.677170220102585
10.041,18.872,9.676461473957694
35.848,18.717,9.878313323987408
7.534,15.428,9.655673419638862
9.289,9.047,9.702178875829437
11.193,12.262,9.336135668020491
8.648,32.114,10.417825002615235
54.162,10.139,9.554802036524014
58.53,10.15,9.98762647464116
11.897,8.468,9.733203256352677
71.353,12.896,9.395333357325296
24.402,7.633,9.865863563939438
7.743,25.382,9.468627103825838
13.666,18.629,9.638727420268125
11.565,25.647,9.77447735247144
8.338,8.54,9.107000036601594
7.917,8.241,8.988870419413981
7.433,11.97,9.513189343319615
17.83,8.252,9.618435352270364
7.766,3.568,9.55638097117758
19.983,27.898,9.379669558938
10.526,19.4,8.999409442090156
29.104,9.577,9.38512526600847
6.575,7.81,8.33463960770612
6.041,12.649,9.147656130598794
13.777,6.039,9.668644579100066
18.683,6.918,9.179613087324888
30.822,15.701,9.7613650762918
32.78,11.246,9.248127365536842
13.981,19.919,8.843730525636692
14.329,15.858,9.442166123673227
17.933,21.038,9.4960154317247
25.522,32.542,9.730514165134494
20.741,17.52,9.536892134441368
11.907,37.117,9.132086896005848
31.188,16.16,9.793761968257474
14.511,22.718,8.395048156056736
15.378,13.315,9.463819123086465
5.134,13.597,7.877017895622398
4.916,13.595,9.669150335247881
12.75,16.179,8.257204103981206
11.919,8.842,9.383082862323143
3.971,7.552,8.572892763886605
6.007,14.008,8.068935398252165
16.296,10.143,9.565823606110774
9.614,8.395,8.606375543466568
5.709,12.856,9.393827915410107
9.455,13.215,9.228651691747435
4.895,15.699,9.164390669872084
6.43,14.919,9.242342788101677
4.812,22.167,9.169153727645933
11.114,21.764,9.360259253218192
6.228,18.179,8.76093905019719
6.093,28.701,9.499046919474152
17.316,14.374,8.995127787238172
14.8,16.324,8.872361000197127
18.601,10.456,9.2920954588451
21.656,6.385,8.878176839542908
21.509,5.964,9.241761516650927
22.433,9.221,9.784197131344804
22.055,10.84,9.978822271927672
26.146,12.798,9.938043556677735
32.972,23.605,9.472835397124893
65.465,11.499,9.187644764043995
60.585,15.648,9.614230907762392
51.731,7.589,9.5677000814095
67.554,8.583,9.952953678667978
67.453,20.233,9.619133270177022
64.33,12.001,9.5978519421682
62.843,17.986,9.635457769282937
9.842,36.498,10.322148544071688
57.524,26.096,9.756019494172733
46.024,30.083,9.756019494172733
12.087,18.423,10.158873680187089
11.922,30.923,10.081792721097006
21.593,34.303,9.983402559748615
21.774,33.045,10.16989363782995
19.947,21.229,9.810538582879746
20.779,22.942,10.091459780838896
23.154,24.677,10.025271462897846
20.83,32.133,10.158827202066655
52.284,11.027,9.297004188573696
51.914,8.566,9.348283269587792
59.619,21.313,9.72571164859002
52.764,23.844,10.009769143873484
56.136,6.967,8.871084263978354
17.075,5.319,8.599491814137355
21.652,15.963,8.599491814137355
79.546,5.445,8.413608875159667
36.68,10.967,8.101647443965122
19.091,6.602,8.822410616957079
16.191,7.391,9.266200721472805
16.003,3.915,9.566307065164555
20.487,22.865,9.849780821836873
24.346,31.131,9.625907614596274
19.855,24.274,10.139748690875807
63.347,11.061,9.577293315850982
50.042,7.513,8.930996770973774
63.546,10.268,8.498988486761391
47.699,7.362,8.672640173537651
53.748,12.041,9.45721607478564
20.433,29.795,10.132875566547666
16.614,28.56,9.843949839819931
19.318,32.043,9.865572786262884
15.396,38.504,9.67785966781962
18.957,35.96,10.414962965143616
21.625,29.307,10.052919976020414
14.764,10.86,10.064559936290909
16.858,27.158,8.465120646123127
20.43,9.4,9.115568047501744
18.395,10.116,7.220081182346678
22.91,14.858,9.873729130371853
19.981,25.605,10.111683949643055
2.843,6.582,8.08524036047097
97.902,30.2,8.556894558267789
94.221,35.28,8.359205158357724
62.287,9.719,7.116150607947438
34.271,20.233,9.620812921894887
22.378,9.473,10.046218994623114
12.138,9.446,10.046218994623114
61.172,33.582,10.194020557215897
48.648,20.616,10.038726236908326
21.762,20.842,10.329186567475102
27.499,16.175,10.206698426605536
23.074,27.661,10.336584040256607
54.074,22.157,9.910438339747893
80.61,18.907,8.729429474158394
18.423,45.911,10.026921259701325
19.792,28.633,9.966659515358076
18.786,22.8,10.151936211753982
26.65,40.501,9.503539696363928
16.567,24.998,10.068001490680118
53.22,8.467,7.748201146562962
55.364,10.467,8.572457590519914
16.122,43.654,9.560638024148195
20.527,35.818,10.049879640751199
5.48,32.456,8.857088135314953
5.15,8.916,8.2609322636392
5.773,40.061,9.052364050370885
4.636,37.246,8.811249902616218
4.823,25.162,8.13382220078114
4.857,18.752,8.257178165326122
12.108,25.535,8.33047799671558
7.53,45.186,8.651689118727587
3.55,12.512,8.247062848877691
16.645,16.309,8.876767926892585
19.024,11.533,8.961250610145958
10.669,31.481,8.645744705000364
15.664,37.628,9.598693230474385
3.058,7.437,8.91241939370415
21.917,36.046,9.42479024252166
9.266,34.123,9.400018138723397
117.041,29.583,8.875203243701048
2.862,2.751,7.690514618231769
57.977,22.737,9.975515147920238
65.755,26.037,10.457955829023147
58.6,49.164,9.872492118833609
45.0,36.878,9.595752421432852
111.479,13.584,6.892540113175657
61.607,15.841,7.694665989354245
7.991,27.393,10.078948126523281
10.378,33.801,9.00081615505658
9.981,22.225,8.891222670478093
12.334,28.215,9.98300550716625
33.561,19.785,9.905984432734716
45.658,11.859,9.362769570905101
19.242,12.944,9.846885454512071
24.018,17.995,9.488434123041461
5.651,16.648,10.792896176623714
21.906,13.182,8.389768827160571
9.061,23.845,10.294549430333548
7.993,14.374,10.139262984647443
7.489,30.236,9.086465066070613
13.628,9.775,10.169671436039163
13.954,18.527,9.309896072245637
10.347,17.421,9.895888754660797
15.466,17.288,10.771178202174136
16.778,16.174,8.67265729404031
13.071,12.666,10.352548404761938
18.922,19.565,10.284379874207813
16.36,22.78,10.181694881025365
5.974,20.779,10.450492731356773
15.928,26.705,10.228660477409871
35.37,34.191,10.048076954390758
13.474,26.761,9.523441622274156
12.703,17.108,10.598325802431987
11.302,17.986,9.579805175843305
26.642,37.664,9.546698316352
12.711,36.05,9.941933927505426
16.784,18.378,10.15375977123859
12.446,24.31,9.699521433124179
8.139,25.28,8.581237840619139
33.195,19.67,9.701444805129936
30.133,26.359,9.590638088137425
12.271,28.414,9.49277872010491
6.488,41.863,9.8901844574451
13.519,12.511,9.304822936674311
17.236,17.461,8.558296746294655
23.325,21.195,9.806596624006596
25.571,27.088,9.703022391505884
13.059,8.267,9.787391842544801
11.826,29.475,8.954583232308776
20.446,12.781,9.895198291342579
18.125,5.652,9.376710376556067
1.956,35.962,8.500616555011437
4.592,26.753,9.238645962090878
6.62,21.872,9.27833541246199
11.153,22.616,9.795796545614087
20.206,32.623,9.058819564334941
22.769,19.826,10.020585909409034
39.032,33.686,8.820551743253025
32.815,31.554,9.24736637081263
16.114,23.051,9.01957930246836
19.726,20.23,9.306195857619704
4.518,13.579,8.928189640081941
6.44,29.746,8.614809800276094
33.402,37.609,9.651269144359917
24.16,10.732,10.80243475106264
31.615,32.982,9.702160530627776
30.86,29.14,9.240413604982324
25.006,30.044,9.912952617151827
26.216,11.735,10.498793101870584
27.86,16.599,9.574372187648477
19.006,13.113,9.23600811872476
24.601,9.148,9.292399506831742
2.858,15.262,8.302959826231783
5.873,13.495,8.403195482362747
4.687,22.191,9.154542209045935
10.414,17.932,9.154542209045935
6.561,18.966,9.215347813786723
13.681,27.216,8.947559020540014
9.455,21.114,8.36303917825009
6.615,8.919,9.729758970160193
6.924,34.941,7.2900199939198655
5.326,14.606,9.087245754813472
40.534,27.315,8.947559020540014
15.06,34.463,8.005567247479478
8.086,35.019,9.11944144825936
5.004,35.248,9.36586439405141
20.396,15.334,9.682248436633062
10.717,30.489,9.366035572702428
49.349,26.944,9.838714337193359
55.609,29.28,8.873538080892988
14.481,26.867,9.755949957979116
29.138,30.568,9.892072649720829
21.516,14.013,9.888962573919564
18.959,22.192,9.888962573919564
21.179,47.473,9.811920359010637
6.787,35.791,9.581662519961647
24.15,26.61,9.278391466797341
12.457,31.723,9.099665761494588
37.729,32.488,9.279819791745986
68.908,20.118,8.562529779804528
30.738,33.721,9.945358596611435
7.033,24.65,10.193863493264367
36.001,22.212,10.119118958206407
21.779,33.44,9.159899345883758
3.968,10.113,8.646623686844453
6.963,21.577,8.498051145887871
11.861,19.531,9.756002110577631
8.09,9.263,10.05183858975893
4.157,25.081,8.18006874215059
20.143,17.399,9.914823062199874
17.256,22.299,8.76809197777445
3.328,19.084,9.622555977454525
5.13,20.316,9.19585597777521
3.982,19.599,8.462251143151946
3.953,13.105,9.281506879403976
3.817,20.968,7.571679600865179
10.171,29.363,9.416655109823418
4.684,22.101,8.059054889929254
18.988,21.824,9.357354216500088
